,Age,City_Category,Gender,Marital_Status,Occupation,Stay_In_Current_City_Years
4041,26-35,B,M,0.0,0.0,4+
4042,26-35,A,M,1.0,0.0,4+
4043,26-35,C,M,0.0,0.0,4+
4044,51-55,C,F,1.0,0.0,4+
4045,46-50,A,M,1.0,0.0,4+
4046,26-35,B,M,1.0,0.0,4+
4047,26-35,B,M,1.0,0.0,4+
4048,51-55,A,F,0.0,0.0,4+
4049,26-35,C,M,1.0,0.0,4+
4050,26-35,C,M,1.0,0.0,4+
4051,36-45,C,M,0.0,0.0,4+
4052,36-45,C,M,0.0,0.0,4+
4053,36-45,B,F,0.0,0.0,4+
4054,18-25,C,F,0.0,0.0,4+
4055,46-50,C,M,1.0,0.0,4+
4056,18-25,C,F,1.0,0.0,4+
4057,26-35,C,F,0.0,0.0,4+
4058,26-35,C,M,1.0,0.0,4+
4059,26-35,C,M,0.0,0.0,4+
4060,26-35,A,M,0.0,0.0,4+
4061,18-25,A,F,1.0,0.0,4+
4062,36-45,C,F,1.0,0.0,4+
4063,26-35,C,M,0.0,0.0,4+
4064,36-45,C,M,1.0,0.0,4+
4065,0-17,C,M,0.0,0.0,4+
4066,18-25,C,M,0.0,0.0,4+
4067,26-35,C,M,0.0,0.0,4+
4068,26-35,C,M,0.0,0.0,4+
4069,26-35,C,F,0.0,0.0,4+
4070,36-45,C,F,1.0,0.0,4+
4071,26-35,B,M,0.0,0.0,4+
4072,26-35,A,F,0.0,0.0,4+
4073,36-45,C,M,0.0,0.0,4+
4074,26-35,A,M,0.0,0.0,4+
4075,26-35,C,M,0.0,0.0,4+
4076,26-35,B,M,0.0,0.0,4+
4077,26-35,B,F,0.0,0.0,4+
4078,26-35,A,F,1.0,0.0,4+
4079,26-35,B,F,0.0,0.0,4+
4080,18-25,B,M,0.0,0.0,4+
4081,26-35,C,F,1.0,0.0,4+
4082,18-25,C,M,1.0,0.0,4+
4083,36-45,C,M,0.0,0.0,4+
4084,26-35,C,M,1.0,0.0,4+
4085,26-35,C,M,1.0,0.0,4+
4086,51-55,C,F,1.0,0.0,4+
4087,55+,A,F,0.0,0.0,4+
4088,26-35,C,F,0.0,0.0,4+
4089,26-35,B,F,0.0,0.0,4+
4090,18-25,C,M,1.0,0.0,4+
4091,26-35,C,M,0.0,0.0,4+
4092,51-55,C,M,1.0,0.0,4+
4093,26-35,C,F,0.0,0.0,4+
4094,26-35,A,M,0.0,0.0,4+
4095,26-35,C,M,1.0,0.0,4+
4096,0-17,C,M,0.0,0.0,4+
4097,26-35,C,M,0.0,0.0,4+
4098,36-45,C,M,1.0,0.0,4+
4099,26-35,B,M,0.0,0.0,4+
4100,51-55,B,M,1.0,0.0,4+
4101,26-35,A,M,0.0,0.0,4+
4102,26-35,C,F,0.0,0.0,4+
4103,51-55,C,F,0.0,0.0,4+
4104,36-45,B,M,0.0,1.0,4+
4105,26-35,B,F,1.0,1.0,4+
4106,46-50,C,M,1.0,1.0,4+
4107,36-45,C,M,0.0,1.0,4+
4108,51-55,C,M,1.0,1.0,4+
4109,55+,B,M,1.0,1.0,4+
4110,36-45,C,F,0.0,1.0,4+
4111,26-35,B,M,0.0,1.0,4+
4112,26-35,A,M,1.0,1.0,4+
4113,46-50,C,M,1.0,1.0,4+
4114,36-45,A,M,1.0,1.0,4+
4115,55+,C,M,0.0,1.0,4+
4116,36-45,B,F,1.0,1.0,4+
4117,36-45,B,M,0.0,1.0,4+
4118,55+,C,M,1.0,1.0,4+
4119,26-35,C,M,1.0,1.0,4+
4120,55+,A,M,0.0,1.0,4+
4121,55+,C,M,0.0,1.0,4+
4122,26-35,A,F,0.0,1.0,4+
4123,26-35,C,M,0.0,1.0,4+
4124,26-35,C,M,1.0,1.0,4+
4125,55+,B,F,1.0,1.0,4+
4126,26-35,B,F,1.0,1.0,4+
4127,26-35,B,F,1.0,1.0,4+
4128,46-50,C,M,1.0,1.0,4+
4129,26-35,B,F,0.0,1.0,4+
4130,26-35,C,M,0.0,1.0,4+
4131,46-50,C,M,0.0,1.0,4+
4132,46-50,C,M,1.0,1.0,4+
4133,26-35,C,M,0.0,1.0,4+
4134,36-45,C,M,0.0,1.0,4+
4135,46-50,C,F,0.0,1.0,4+
4136,46-50,C,M,0.0,1.0,4+
4137,26-35,A,F,0.0,1.0,4+
4138,51-55,C,F,0.0,1.0,4+
4139,36-45,B,M,0.0,1.0,4+
4140,26-35,C,M,0.0,1.0,4+
4141,36-45,A,M,0.0,1.0,4+
4142,26-35,B,M,0.0,1.0,4+
4143,36-45,B,M,0.0,1.0,4+
4144,26-35,C,F,1.0,1.0,4+
4145,36-45,C,M,1.0,1.0,4+
4146,36-45,C,M,0.0,1.0,4+
4147,36-45,C,F,0.0,1.0,4+
4148,26-35,C,M,0.0,1.0,4+
4149,51-55,C,F,0.0,1.0,4+
4150,26-35,A,M,0.0,1.0,4+
4151,46-50,C,M,1.0,1.0,4+
4152,26-35,B,F,0.0,1.0,4+
4153,51-55,C,M,0.0,1.0,4+
4154,46-50,B,F,1.0,1.0,4+
4155,36-45,C,F,0.0,1.0,4+
4156,36-45,C,M,1.0,1.0,4+
4157,36-45,C,M,0.0,1.0,4+
4158,46-50,C,F,1.0,1.0,4+
4159,18-25,B,F,0.0,1.0,4+
4160,51-55,B,M,1.0,1.0,4+
4161,26-35,C,M,1.0,1.0,4+
4162,18-25,A,M,0.0,1.0,4+
4163,26-35,C,F,1.0,1.0,4+
4164,51-55,C,M,0.0,1.0,4+
4165,36-45,C,M,0.0,1.0,4+
4166,18-25,B,M,0.0,1.0,4+
4167,51-55,A,M,0.0,1.0,4+
4168,26-35,A,M,0.0,1.0,4+
4169,26-35,C,M,1.0,1.0,4+
4170,51-55,C,M,1.0,1.0,4+
4171,26-35,C,M,1.0,2.0,4+
4172,18-25,A,F,1.0,2.0,4+
4173,26-35,A,F,1.0,2.0,4+
4174,36-45,A,M,1.0,2.0,4+
4175,26-35,A,M,0.0,2.0,4+
4176,36-45,C,M,0.0,2.0,4+
4177,46-50,C,M,0.0,2.0,4+
4178,26-35,C,M,0.0,2.0,4+
4179,26-35,C,M,0.0,2.0,4+
4180,51-55,A,M,0.0,2.0,4+
4181,18-25,A,M,0.0,2.0,4+
4182,26-35,B,M,1.0,2.0,4+
4183,18-25,A,M,0.0,2.0,4+
4184,18-25,C,M,0.0,2.0,4+
4185,18-25,C,M,0.0,2.0,4+
4186,26-35,A,F,0.0,2.0,4+
4187,18-25,C,M,0.0,2.0,4+
4188,26-35,C,M,0.0,2.0,4+
4189,36-45,C,M,1.0,2.0,4+
4190,18-25,B,M,0.0,2.0,4+
4191,51-55,A,F,0.0,2.0,4+
4192,46-50,C,M,0.0,2.0,4+
4193,26-35,C,M,0.0,2.0,4+
4194,36-45,C,F,0.0,2.0,4+
4195,55+,C,M,0.0,2.0,4+
4196,26-35,C,M,0.0,2.0,4+
4197,18-25,B,M,0.0,2.0,4+
4198,46-50,C,M,1.0,2.0,4+
4199,46-50,C,F,0.0,2.0,4+
4200,26-35,C,M,0.0,2.0,4+
4201,18-25,C,M,1.0,2.0,4+
4202,26-35,A,M,0.0,3.0,4+
4203,26-35,C,F,1.0,3.0,4+
4204,26-35,B,M,1.0,3.0,4+
4205,26-35,A,F,0.0,3.0,4+
4206,18-25,A,F,0.0,3.0,4+
4207,26-35,A,F,0.0,3.0,4+
4208,46-50,A,M,1.0,3.0,4+
4209,36-45,C,F,1.0,3.0,4+
4210,26-35,A,F,0.0,3.0,4+
4211,26-35,C,F,1.0,3.0,4+
4212,55+,B,M,1.0,3.0,4+
4213,51-55,C,M,0.0,3.0,4+
4214,26-35,B,M,0.0,3.0,4+
4215,55+,C,F,1.0,3.0,4+
4216,18-25,C,F,0.0,3.0,4+
4217,36-45,B,F,1.0,3.0,4+
4218,36-45,A,M,1.0,3.0,4+
4219,36-45,C,F,1.0,3.0,4+
4220,36-45,A,F,0.0,3.0,4+
4221,55+,C,F,1.0,3.0,4+
4222,18-25,B,M,0.0,4.0,4+
4223,18-25,A,M,0.0,4.0,4+
4224,18-25,C,F,0.0,4.0,4+
4225,18-25,C,M,0.0,4.0,4+
4226,18-25,B,M,1.0,4.0,4+
4227,26-35,B,M,0.0,4.0,4+
4228,26-35,A,F,0.0,4.0,4+
4229,18-25,C,M,0.0,4.0,4+
4230,18-25,C,M,0.0,4.0,4+
4231,18-25,A,M,0.0,4.0,4+
4232,18-25,B,M,0.0,4.0,4+
4233,18-25,B,M,0.0,4.0,4+
4234,26-35,C,F,1.0,4.0,4+
4235,18-25,B,M,0.0,4.0,4+
4236,18-25,B,M,0.0,4.0,4+
4237,18-25,C,M,0.0,4.0,4+
4238,26-35,A,M,0.0,4.0,4+
4239,18-25,C,M,0.0,4.0,4+
4240,18-25,C,F,0.0,4.0,4+
4241,18-25,B,M,1.0,4.0,4+
4242,18-25,A,M,0.0,4.0,4+
4243,18-25,C,F,0.0,4.0,4+
4244,26-35,A,M,1.0,4.0,4+
4245,18-25,C,F,0.0,4.0,4+
4246,18-25,A,M,0.0,4.0,4+
4247,18-25,C,M,0.0,4.0,4+
4248,26-35,A,F,0.0,4.0,4+
4249,18-25,B,M,0.0,4.0,4+
4250,26-35,A,M,0.0,4.0,4+
4251,51-55,B,M,1.0,4.0,4+
4252,18-25,C,M,0.0,4.0,4+
4253,26-35,C,M,1.0,4.0,4+
4254,18-25,A,F,0.0,4.0,4+
4255,26-35,C,M,0.0,4.0,4+
4256,18-25,C,M,0.0,4.0,4+
4257,18-25,A,M,0.0,4.0,4+
4258,18-25,B,M,0.0,4.0,4+
4259,18-25,C,F,0.0,4.0,4+
4260,18-25,A,M,0.0,4.0,4+
4261,18-25,C,F,0.0,4.0,4+
4262,18-25,A,F,1.0,4.0,4+
4263,18-25,B,M,0.0,4.0,4+
4264,18-25,C,F,0.0,4.0,4+
4265,18-25,C,M,1.0,4.0,4+
4266,18-25,A,M,0.0,4.0,4+
4267,18-25,B,M,0.0,4.0,4+
4268,18-25,C,M,0.0,4.0,4+
4269,18-25,B,M,0.0,4.0,4+
4270,18-25,B,M,0.0,4.0,4+
4271,26-35,A,F,0.0,4.0,4+
4272,26-35,B,M,0.0,4.0,4+
4273,18-25,C,M,0.0,4.0,4+
4274,18-25,C,M,1.0,4.0,4+
4275,18-25,C,M,0.0,4.0,4+
4276,18-25,B,M,0.0,4.0,4+
4277,18-25,B,M,0.0,4.0,4+
4278,18-25,A,M,0.0,4.0,4+
4279,18-25,C,F,1.0,4.0,4+
4280,26-35,A,M,1.0,4.0,4+
4281,26-35,B,M,0.0,4.0,4+
4282,26-35,B,M,0.0,4.0,4+
4283,18-25,A,F,0.0,4.0,4+
4284,18-25,B,M,1.0,4.0,4+
4285,18-25,B,F,0.0,4.0,4+
4286,18-25,C,M,0.0,4.0,4+
4287,26-35,C,M,1.0,4.0,4+
4288,18-25,B,F,0.0,4.0,4+
4289,18-25,A,M,0.0,4.0,4+
4290,18-25,B,M,1.0,4.0,4+
4291,18-25,B,M,0.0,4.0,4+
4292,18-25,C,M,0.0,4.0,4+
4293,18-25,C,M,0.0,4.0,4+
4294,18-25,C,M,0.0,4.0,4+
4295,18-25,C,M,1.0,4.0,4+
4296,18-25,A,M,0.0,4.0,4+
4297,18-25,C,M,0.0,4.0,4+
4298,18-25,A,M,0.0,4.0,4+
4299,18-25,A,F,0.0,4.0,4+
4300,18-25,A,M,0.0,4.0,4+
4301,26-35,C,F,0.0,4.0,4+
4302,26-35,C,F,1.0,4.0,4+
4303,18-25,B,M,0.0,4.0,4+
4304,18-25,C,F,0.0,4.0,4+
4305,18-25,B,F,1.0,4.0,4+
4306,18-25,C,F,0.0,4.0,4+
4307,18-25,B,F,0.0,4.0,4+
4308,18-25,C,M,0.0,4.0,4+
4309,18-25,C,M,0.0,4.0,4+
4310,18-25,A,M,0.0,4.0,4+
4311,26-35,B,F,0.0,5.0,4+
4312,18-25,C,M,0.0,5.0,4+
4313,18-25,B,F,0.0,5.0,4+
4314,36-45,C,M,0.0,5.0,4+
4315,51-55,C,M,1.0,5.0,4+
4316,36-45,A,F,0.0,5.0,4+
4317,36-45,C,F,1.0,5.0,4+
4318,51-55,C,F,1.0,5.0,4+
4319,26-35,B,M,1.0,5.0,4+
4320,36-45,C,M,0.0,5.0,4+
4321,36-45,A,F,0.0,5.0,4+
4322,36-45,A,M,1.0,5.0,4+
4323,55+,C,F,1.0,6.0,4+
4324,26-35,C,F,0.0,6.0,4+
4325,51-55,B,F,1.0,6.0,4+
4326,36-45,B,M,1.0,6.0,4+
4327,51-55,C,F,1.0,6.0,4+
4328,18-25,A,M,0.0,6.0,4+
4329,36-45,B,M,0.0,6.0,4+
4330,51-55,B,M,0.0,6.0,4+
4331,46-50,B,F,1.0,6.0,4+
4332,26-35,C,M,0.0,6.0,4+
4333,46-50,C,F,1.0,6.0,4+
4334,26-35,C,M,1.0,6.0,4+
4335,26-35,B,F,1.0,6.0,4+
4336,26-35,B,F,0.0,6.0,4+
4337,36-45,A,M,0.0,6.0,4+
4338,26-35,B,F,1.0,6.0,4+
4339,51-55,C,F,1.0,6.0,4+
4340,18-25,C,M,0.0,6.0,4+
4341,26-35,B,F,0.0,6.0,4+
4342,26-35,B,F,0.0,6.0,4+
4343,51-55,B,M,1.0,6.0,4+
4344,46-50,C,F,1.0,6.0,4+
4345,18-25,B,M,0.0,6.0,4+
4346,26-35,C,M,1.0,6.0,4+
4347,51-55,B,M,1.0,6.0,4+
4348,26-35,C,M,1.0,7.0,4+
4349,51-55,C,M,1.0,7.0,4+
4350,36-45,C,M,0.0,7.0,4+
4351,26-35,C,F,0.0,7.0,4+
4352,26-35,C,M,1.0,7.0,4+
4353,26-35,C,M,1.0,7.0,4+
4354,26-35,C,M,0.0,7.0,4+
4355,26-35,A,M,0.0,7.0,4+
4356,51-55,C,M,1.0,7.0,4+
4357,36-45,A,M,1.0,7.0,4+
4358,26-35,C,M,0.0,7.0,4+
4359,26-35,A,F,1.0,7.0,4+
4360,36-45,C,M,0.0,7.0,4+
4361,55+,C,M,1.0,7.0,4+
4362,55+,C,M,1.0,7.0,4+
4363,26-35,C,F,0.0,7.0,4+
4364,36-45,B,M,0.0,7.0,4+
4365,26-35,C,M,0.0,7.0,4+
4366,26-35,B,M,0.0,7.0,4+
4367,36-45,B,F,1.0,7.0,4+
4368,26-35,A,M,0.0,7.0,4+
4369,26-35,C,M,1.0,7.0,4+
4370,26-35,C,M,0.0,7.0,4+
4371,26-35,C,F,1.0,7.0,4+
4372,26-35,C,M,0.0,7.0,4+
4373,26-35,A,M,0.0,7.0,4+
4374,36-45,C,M,1.0,7.0,4+
4375,36-45,C,M,0.0,7.0,4+
4376,26-35,C,F,0.0,7.0,4+
4377,26-35,A,M,0.0,7.0,4+
4378,36-45,C,F,0.0,7.0,4+
4379,26-35,B,M,0.0,7.0,4+
4380,26-35,B,M,0.0,7.0,4+
4381,26-35,C,F,0.0,7.0,4+
4382,26-35,A,M,0.0,7.0,4+
4383,36-45,C,M,0.0,7.0,4+
4384,26-35,B,M,0.0,7.0,4+
4385,51-55,C,F,1.0,7.0,4+
4386,36-45,A,M,1.0,7.0,4+
4387,36-45,C,F,0.0,7.0,4+
4388,26-35,C,M,0.0,7.0,4+
4389,51-55,B,M,1.0,7.0,4+
4390,46-50,C,M,1.0,7.0,4+
4391,36-45,B,M,0.0,7.0,4+
4392,36-45,B,M,1.0,7.0,4+
4393,26-35,B,M,1.0,7.0,4+
4394,51-55,B,M,1.0,7.0,4+
4395,46-50,A,M,1.0,7.0,4+
4396,46-50,C,F,1.0,7.0,4+
4397,26-35,C,F,1.0,7.0,4+
4398,18-25,C,F,1.0,7.0,4+
4399,51-55,C,M,0.0,7.0,4+
4400,46-50,C,M,0.0,7.0,4+
4401,36-45,C,M,1.0,7.0,4+
4402,26-35,B,M,1.0,7.0,4+
4403,36-45,C,M,1.0,7.0,4+
4404,46-50,B,M,0.0,7.0,4+
4405,51-55,C,F,1.0,7.0,4+
4406,36-45,C,M,0.0,7.0,4+
4407,36-45,A,F,1.0,7.0,4+
4408,26-35,B,F,0.0,7.0,4+
4409,26-35,C,F,1.0,7.0,4+
4410,36-45,C,M,0.0,7.0,4+
4411,26-35,A,M,1.0,7.0,4+
4412,18-25,C,M,0.0,7.0,4+
4413,26-35,A,M,1.0,7.0,4+
4414,36-45,A,F,1.0,7.0,4+
4415,26-35,B,M,0.0,7.0,4+
4416,26-35,A,M,0.0,7.0,4+
4417,46-50,C,M,1.0,7.0,4+
4418,26-35,B,F,0.0,7.0,4+
4419,26-35,B,M,1.0,7.0,4+
4420,26-35,A,F,0.0,7.0,4+
4421,36-45,A,M,1.0,7.0,4+
4422,36-45,A,M,1.0,7.0,4+
4423,26-35,C,M,1.0,7.0,4+
4424,51-55,C,M,1.0,7.0,4+
4425,36-45,B,F,1.0,9.0,4+
4426,51-55,C,F,1.0,9.0,4+
4427,26-35,B,F,0.0,9.0,4+
4428,36-45,A,F,1.0,9.0,4+
4429,36-45,C,F,0.0,9.0,4+
4430,36-45,C,F,0.0,9.0,4+
4431,36-45,B,M,1.0,9.0,4+
4432,18-25,C,F,1.0,9.0,4+
4433,26-35,C,F,0.0,9.0,4+
4434,26-35,C,F,0.0,9.0,4+
4435,26-35,C,F,0.0,9.0,4+
4436,26-35,C,F,0.0,9.0,4+
4437,0-17,C,M,0.0,10.0,4+
4438,18-25,C,M,1.0,10.0,4+
4439,0-17,C,M,0.0,10.0,4+
4440,0-17,C,F,0.0,10.0,4+
4441,0-17,C,F,0.0,10.0,4+
4442,0-17,C,M,0.0,10.0,4+
4443,0-17,C,M,0.0,10.0,4+
4444,18-25,B,F,0.0,10.0,4+
4445,0-17,C,M,0.0,10.0,4+
4446,0-17,B,M,0.0,10.0,4+
4447,18-25,C,M,0.0,10.0,4+
4448,18-25,C,F,0.0,10.0,4+
4449,0-17,C,M,0.0,10.0,4+
4450,0-17,C,M,0.0,10.0,4+
4451,0-17,C,F,0.0,10.0,4+
4452,0-17,C,M,0.0,10.0,4+
4453,0-17,C,M,0.0,10.0,4+
4454,0-17,B,M,0.0,10.0,4+
4455,51-55,C,M,1.0,11.0,4+
4456,51-55,A,M,0.0,11.0,4+
4457,36-45,B,M,1.0,11.0,4+
4458,36-45,B,M,1.0,11.0,4+
4459,26-35,A,M,0.0,11.0,4+
4460,46-50,A,M,0.0,11.0,4+
4461,55+,C,F,0.0,11.0,4+
4462,26-35,C,M,0.0,11.0,4+
4463,26-35,B,M,0.0,11.0,4+
4464,26-35,C,M,0.0,11.0,4+
4465,26-35,C,M,0.0,11.0,4+
4466,26-35,B,M,0.0,11.0,4+
4467,36-45,C,M,0.0,11.0,4+
4468,55+,C,M,1.0,11.0,4+
4469,36-45,C,F,0.0,11.0,4+
4470,36-45,C,M,0.0,11.0,4+
4471,26-35,B,F,0.0,11.0,4+
4472,26-35,A,M,0.0,11.0,4+
4473,26-35,B,F,0.0,11.0,4+
4474,26-35,C,F,1.0,11.0,4+
4475,36-45,C,M,1.0,11.0,4+
4476,36-45,B,M,1.0,12.0,4+
4477,26-35,C,M,0.0,12.0,4+
4478,26-35,C,M,0.0,12.0,4+
4479,36-45,C,M,1.0,12.0,4+
4480,26-35,B,M,1.0,12.0,4+
4481,36-45,C,M,1.0,12.0,4+
4482,26-35,B,M,0.0,12.0,4+
4483,36-45,C,M,1.0,12.0,4+
4484,46-50,B,M,1.0,12.0,4+
4485,36-45,C,F,0.0,12.0,4+
4486,51-55,C,M,1.0,12.0,4+
4487,36-45,B,M,0.0,12.0,4+
4488,26-35,B,M,0.0,12.0,4+
4489,51-55,A,M,1.0,12.0,4+
4490,26-35,A,F,1.0,12.0,4+
4491,36-45,A,M,1.0,12.0,4+
4492,36-45,C,M,1.0,12.0,4+
4493,36-45,B,M,0.0,12.0,4+
4494,26-35,C,M,0.0,12.0,4+
4495,26-35,B,M,1.0,12.0,4+
4496,18-25,C,M,0.0,12.0,4+
4497,36-45,C,M,1.0,12.0,4+
4498,18-25,C,M,1.0,12.0,4+
4499,36-45,A,M,1.0,12.0,4+
4500,18-25,B,M,0.0,12.0,4+
4501,26-35,C,M,0.0,12.0,4+
4502,46-50,C,M,0.0,12.0,4+
4503,18-25,B,M,0.0,12.0,4+
4504,51-55,C,M,1.0,12.0,4+
4505,26-35,B,M,0.0,12.0,4+
4506,36-45,C,F,0.0,12.0,4+
4507,55+,A,M,0.0,12.0,4+
4508,26-35,C,M,1.0,12.0,4+
4509,26-35,C,M,0.0,12.0,4+
4510,18-25,B,M,0.0,12.0,4+
4511,26-35,A,F,1.0,12.0,4+
4512,26-35,B,M,0.0,12.0,4+
4513,46-50,C,M,0.0,12.0,4+
4514,26-35,C,M,0.0,12.0,4+
4515,26-35,C,M,1.0,12.0,4+
4516,36-45,C,M,1.0,12.0,4+
4517,26-35,C,M,0.0,12.0,4+
4518,55+,C,M,1.0,13.0,4+
4519,55+,C,M,1.0,13.0,4+
4520,55+,B,M,1.0,13.0,4+
4521,55+,A,M,1.0,13.0,4+
4522,55+,C,M,1.0,13.0,4+
4523,55+,C,F,1.0,13.0,4+
4524,51-55,C,M,1.0,13.0,4+
4525,51-55,B,M,0.0,13.0,4+
4526,55+,A,M,0.0,13.0,4+
4527,55+,C,M,1.0,13.0,4+
4528,55+,B,M,1.0,13.0,4+
4529,55+,B,M,1.0,13.0,4+
4530,51-55,C,M,1.0,13.0,4+
4531,55+,A,M,1.0,13.0,4+
4532,55+,C,M,1.0,13.0,4+
4533,51-55,C,M,1.0,13.0,4+
4534,55+,B,M,0.0,13.0,4+
4535,51-55,C,M,1.0,13.0,4+
4536,55+,C,M,0.0,13.0,4+
4537,51-55,C,F,1.0,13.0,4+
4538,55+,C,M,1.0,13.0,4+
4539,55+,C,M,1.0,13.0,4+
4540,55+,C,M,1.0,13.0,4+
4541,26-35,C,F,0.0,14.0,4+
4542,26-35,A,M,0.0,14.0,4+
4543,46-50,C,M,1.0,14.0,4+
4544,36-45,C,F,1.0,14.0,4+
4545,26-35,B,F,1.0,14.0,4+
4546,26-35,C,M,1.0,14.0,4+
4547,0-17,C,M,0.0,14.0,4+
4548,26-35,B,M,1.0,14.0,4+
4549,46-50,C,M,1.0,14.0,4+
4550,18-25,C,M,0.0,14.0,4+
4551,36-45,B,M,1.0,14.0,4+
4552,26-35,C,M,0.0,14.0,4+
4553,36-45,C,F,1.0,14.0,4+
4554,36-45,B,M,1.0,14.0,4+
4555,26-35,C,M,1.0,14.0,4+
4556,36-45,B,M,0.0,14.0,4+
4557,26-35,A,M,0.0,14.0,4+
4558,26-35,C,M,0.0,14.0,4+
4559,36-45,C,M,1.0,14.0,4+
4560,51-55,C,M,1.0,14.0,4+
4561,26-35,B,M,0.0,14.0,4+
4562,26-35,B,F,0.0,14.0,4+
4563,26-35,A,M,0.0,14.0,4+
4564,26-35,B,M,0.0,14.0,4+
4565,26-35,B,M,1.0,14.0,4+
4566,46-50,C,M,1.0,14.0,4+
4567,36-45,C,M,1.0,14.0,4+
4568,36-45,C,F,0.0,14.0,4+
4569,36-45,B,M,0.0,14.0,4+
4570,36-45,C,M,1.0,14.0,4+
4571,36-45,C,M,1.0,14.0,4+
4572,26-35,B,F,1.0,14.0,4+
4573,26-35,A,F,0.0,14.0,4+
4574,26-35,C,M,0.0,14.0,4+
4575,26-35,C,M,1.0,14.0,4+
4576,36-45,C,M,1.0,15.0,4+
4577,46-50,B,M,1.0,15.0,4+
4578,36-45,B,M,0.0,15.0,4+
4579,26-35,A,M,0.0,15.0,4+
4580,55+,C,M,1.0,15.0,4+
4581,26-35,B,M,0.0,15.0,4+
4582,36-45,B,M,1.0,15.0,4+
4583,36-45,C,M,0.0,15.0,4+
4584,26-35,A,M,0.0,15.0,4+
4585,55+,A,M,1.0,15.0,4+
4586,26-35,A,M,0.0,15.0,4+
4587,26-35,B,M,1.0,15.0,4+
4588,26-35,B,F,1.0,15.0,4+
4589,36-45,C,M,1.0,15.0,4+
4590,36-45,C,M,0.0,16.0,4+
4591,36-45,C,M,0.0,16.0,4+
4592,46-50,C,M,0.0,16.0,4+
4593,55+,C,F,1.0,16.0,4+
4594,51-55,C,M,1.0,16.0,4+
4595,18-25,C,M,0.0,16.0,4+
4596,36-45,C,M,1.0,16.0,4+
4597,51-55,C,M,1.0,16.0,4+
4598,55+,C,M,1.0,16.0,4+
4599,36-45,B,M,0.0,16.0,4+
4600,51-55,C,M,1.0,16.0,4+
4601,51-55,C,M,0.0,16.0,4+
4602,51-55,B,M,0.0,16.0,4+
4603,26-35,C,M,1.0,16.0,4+
4604,46-50,C,M,1.0,16.0,4+
4605,51-55,A,M,1.0,16.0,4+
4606,26-35,B,F,0.0,16.0,4+
4607,46-50,C,M,1.0,16.0,4+
4608,55+,C,M,0.0,16.0,4+
4609,55+,C,M,0.0,16.0,4+
4610,26-35,B,M,1.0,16.0,4+
4611,26-35,B,M,1.0,16.0,4+
4612,55+,C,M,0.0,16.0,4+
4613,18-25,B,M,1.0,16.0,4+
4614,26-35,B,F,0.0,17.0,4+
4615,26-35,C,M,0.0,17.0,4+
4616,46-50,B,M,0.0,17.0,4+
4617,26-35,B,M,0.0,17.0,4+
4618,26-35,C,M,1.0,17.0,4+
4619,26-35,B,M,0.0,17.0,4+
4620,51-55,C,M,1.0,17.0,4+
4621,36-45,C,M,0.0,17.0,4+
4622,26-35,B,M,1.0,17.0,4+
4623,18-25,B,M,1.0,17.0,4+
4624,55+,B,M,0.0,17.0,4+
4625,26-35,C,M,0.0,17.0,4+
4626,26-35,C,M,0.0,17.0,4+
4627,18-25,C,F,0.0,17.0,4+
4628,26-35,C,M,0.0,17.0,4+
4629,36-45,C,M,0.0,17.0,4+
4630,36-45,C,M,1.0,17.0,4+
4631,55+,C,M,1.0,17.0,4+
4632,26-35,B,M,0.0,17.0,4+
4633,18-25,C,M,0.0,17.0,4+
4634,18-25,B,M,0.0,17.0,4+
4635,26-35,A,M,0.0,17.0,4+
4636,36-45,C,M,1.0,17.0,4+
4637,46-50,C,M,1.0,17.0,4+
4638,55+,C,M,1.0,17.0,4+
4639,26-35,C,M,0.0,17.0,4+
4640,18-25,A,M,0.0,17.0,4+
4641,26-35,A,M,0.0,17.0,4+
4642,26-35,C,M,1.0,17.0,4+
4643,46-50,C,M,1.0,17.0,4+
4644,26-35,C,M,1.0,17.0,4+
4645,18-25,C,M,1.0,17.0,4+
4646,18-25,C,M,0.0,17.0,4+
4647,26-35,C,M,1.0,17.0,4+
4648,26-35,C,M,0.0,17.0,4+
4649,26-35,C,M,0.0,17.0,4+
4650,51-55,B,M,1.0,17.0,4+
4651,36-45,B,M,0.0,17.0,4+
4652,36-45,C,M,1.0,17.0,4+
4653,26-35,B,M,0.0,17.0,4+
4654,26-35,C,M,0.0,17.0,4+
4655,26-35,C,M,1.0,17.0,4+
4656,26-35,C,M,1.0,17.0,4+
4657,36-45,C,M,0.0,17.0,4+
4658,51-55,B,M,1.0,17.0,4+
4659,46-50,C,M,1.0,17.0,4+
4660,36-45,C,M,0.0,17.0,4+
4661,36-45,C,M,0.0,17.0,4+
4662,26-35,C,M,0.0,17.0,4+
4663,26-35,C,F,1.0,17.0,4+
4664,36-45,C,M,0.0,17.0,4+
4665,36-45,C,F,1.0,17.0,4+
4666,51-55,C,M,0.0,17.0,4+
4667,26-35,C,M,1.0,17.0,4+
4668,36-45,C,F,1.0,17.0,4+
4669,26-35,B,M,0.0,17.0,4+
4670,36-45,C,M,0.0,17.0,4+
4671,36-45,C,F,1.0,17.0,4+
4672,46-50,C,M,1.0,17.0,4+
4673,36-45,C,M,0.0,17.0,4+
4674,36-45,A,M,0.0,17.0,4+
4675,26-35,C,M,0.0,17.0,4+
4676,26-35,B,M,0.0,17.0,4+
